# IRIS catalog migration inventory v1
python	jupyter	python/jupyter.go	migrated
python	mamba	python/mamba.go	migrated
python	mypy	python/mypy.go	migrated
python	pipenv	python/pipenv.go	migrated
python	pipx	python/pipx.go	migrated
python	poetry	python/python.go	migrated
python	pre-commit	python/pre_commit.go	migrated
python	pyenv	python/pyenv.go	migrated
python	pytest	python/pytest.go	migrated
python	ruff	python/ruff.go	migrated
python	sqlfluff	python/sqlfluff.go	migrated
python	sqlmesh	python/sqlmesh.go	migrated
python	streamlit	python/streamlit.go	migrated
python	uv	python/python.go	migrated
python	youtube-dl	python/youtube_dl.go	migrated
rust	cargo	rust/cargo.go	migrated
rust	dprint	rust/dprint.go	migrated
rust	pijul	rust/pijul.go	migrated
rust	rustc	rust/rustc.go	migrated
rust	rustup	rust/rustup.go	migrated
rust	taplo	rust/taplo.go	migrated
rust	tokei	rust/tokei.go	migrated
rust	trunk	rust/trunk.go	migrated
rust	wasm-bindgen	rust/wasm_bindgen.go	migrated
rust	wasm-pack	rust/wasm_pack.go	migrated
rust	zellij	rust/zellij.go	migrated
go	go	golang/go.go	migrated
go	goctl	golang/goctl.go	migrated
go	goreleaser	golang/goreleaser.go	migrated
jvm	clojure	jvm/clojure.go	migrated
jvm	dart	jvm/dart.go	migrated
jvm	flutter	jvm/flutter.go	migrated
jvm	fvm	jvm/fvm.go	migrated
jvm	gradle	jvm/gradle.go	migrated
jvm	java	jvm/jvm.go	migrated
jvm	javac	jvm/jvm.go	migrated
jvm	jenv	jvm/jenv.go	migrated
jvm	jmeter	jvm/jmeter.go	migrated
jvm	kdoctor	jvm/kdoctor.go	migrated
jvm	keytool	jvm/keytool.go	migrated
jvm	kotlinc	jvm/jvm.go	migrated
jvm	mvn	jvm/mvn.go	migrated
jvm	spring	jvm/spring.go	migrated
cpp	bazel	cc/bazel.go	migrated
cpp	c++	cc/cc.go	migrated
cpp	cc	cc/cc.go	migrated
cpp	clang	cc/cc.go	migrated
cpp	clang++	cc/cc.go	migrated
cpp	cmake	cc/cmake.go	migrated
cpp	g++	cc/cc.go	migrated
cpp	gcc	cc/cc.go	migrated
cpp	premake	cc/premake.go	migrated
cpp	swift	cc/swift.go	migrated
